show_id,release_year,date_added,year_difference
s5510,2015,2017-04-28,2.0
s5511,2010,2017-04-28,7.0
s5512,2017,2017-04-28,0.0
s5513,2017,2017-04-28,0.0
s5514,2015,2017-04-28,2.0
s5515,2017,2017-04-27,0.0
s5516,2016,2017-04-25,1.0
s5517,2016,2017-04-25,1.0
s5518,2016,2017-04-25,1.0
s5519,2017,2017-04-25,0.0
s5520,2016,2017-04-22,1.0
s5521,2017,2017-04-21,0.0
s5522,2017,2017-04-21,0.0
s5523,2017,2017-04-21,0.0
s5524,2017,2017-04-21,0.0
s5525,2017,2017-04-21,0.0
s5526,2017,2017-04-18,0.0
s5527,2014,2017-04-15,3.0
s5528,2014,2017-04-15,3.0
s5529,2016,2017-04-15,1.0
s5530,2017,2017-04-15,0.0
s5531,2016,2017-04-15,1.0
s5532,2016,2017-04-14,1.0
s5533,2016,2017-04-14,1.0
s5534,2017,2017-04-14,0.0
s5535,2016,2017-04-12,1.0
s5536,2016,2017-04-11,1.0
s5537,2017,2017-04-10,0.0
s5538,2016,2017-04-10,1.0
s5539,2017,2017-04-07,0.0
s5540,2016,2017-04-07,1.0
s5541,2017,2017-04-07,0.0
s5542,2017,2017-04-04,0.0
s5543,2005,2017-04-01,12.0
s5544,2016,2017-04-01,1.0
s5545,2016,2017-04-01,1.0
s5546,1971,2017-04-01,46.0
s5547,2015,2017-04-01,2.0
s5548,2014,2017-04-01,3.0
s5549,2010,2017-04-01,7.0
s5550,1975,2017-04-01,42.0
s5551,2017,2017-04-01,0.0
s5552,2016,2017-04-01,1.0
s5553,2016,2017-04-01,1.0
s5554,2016,2017-03-31,1.0
s5555,2017,2017-03-31,0.0
s5556,2016,2017-03-31,1.0
s5557,2017,2017-03-31,0.0
s5558,2017,2017-03-28,0.0
s5559,2017,2017-03-24,0.0
s5560,2017,2017-03-24,0.0
s5561,2016,2017-03-24,1.0
s5562,2017,2017-03-24,0.0
s5563,2017,2017-03-21,0.0
s5564,2015,2017-03-20,2.0
s5565,2016,2017-03-18,1.0
s5566,2017,2017-03-17,0.0
s5567,2017,2017-03-17,0.0
s5568,2015,2017-03-17,2.0
s5569,2016,2017-03-17,1.0
s5570,2017,2017-03-17,0.0
s5571,1992,2017-03-16,25.0
s5572,2001,2017-03-15,16.0
s5573,2006,2017-03-15,11.0
s5574,2016,2017-03-15,1.0
s5575,2001,2017-03-15,16.0
s5576,2016,2017-03-14,1.0
s5577,2017,2017-03-14,0.0
s5578,2016,2017-03-10,1.0
s5579,2017,2017-03-10,0.0
s5580,2017,2017-03-10,0.0
s5581,2016,2017-03-10,1.0
s5582,2013,2017-03-10,4.0
s5583,2017,2017-03-07,0.0
s5584,2010,2017-03-01,7.0
s5585,2016,2017-03-01,1.0
s5586,2016,2017-03-01,1.0
s5587,2017,2017-02-28,0.0
s5588,2016,2017-02-27,1.0
s5589,2015,2017-02-26,2.0
s5590,2015,2017-02-25,2.0
s5591,2017,2017-02-24,0.0
s5592,2017,2017-02-24,0.0
s5593,2016,2017-02-24,1.0
s5594,2015,2017-02-22,2.0
s5595,2017,2017-02-21,0.0
s5596,2016,2017-02-19,1.0
s5597,2016,2017-02-19,1.0
s5598,2016,2017-02-19,1.0
s5599,2013,2017-02-17,4.0
s5600,2016,2017-02-17,1.0
s5601,2015,2017-02-15,2.0
s5602,2016,2017-02-15,1.0
s5603,2010,2017-02-15,7.0
s5604,2016,2017-02-15,1.0
s5605,2016,2017-02-15,1.0
s5606,2015,2017-02-15,2.0
s5607,2017,2017-02-14,0.0
s5608,2017,2017-02-14,0.0
s5609,2016,2017-02-14,1.0
s5610,2017,2017-02-10,0.0
s5611,2016,2017-02-10,1.0
s5612,2017,2017-02-10,0.0
s5613,1977,2017-02-10,40.0
s5614,2017,2017-02-07,0.0
s5615,2017,2017-02-03,0.0
s5616,2014,2017-02-03,3.0
s5617,2015,2017-02-01,2.0
s5618,2014,2017-02-01,3.0
s5619,2015,2017-02-01,2.0
s5620,2016,2017-02-01,1.0
s5621,2016,2017-02-01,1.0
s5622,2014,2017-02-01,3.0
s5623,2017,2017-01-31,0.0
s5624,2015,2017-01-31,2.0
s5625,2016,2017-01-29,1.0
s5626,2017,2017-01-27,0.0
s5627,2016,2017-01-25,1.0
s5628,2017,2017-01-24,0.0
s5629,2017,2017-01-23,0.0
s5630,2016,2017-01-20,1.0
s5631,2017,2017-01-20,0.0
s5632,2017,2017-01-17,0.0
s5633,2008,2017-01-15,9.0
s5634,2014,2017-01-15,3.0
s5635,2014,2017-01-15,3.0
s5636,2014,2017-01-15,3.0
s5637,2016,2017-01-13,1.0
s5638,2017,2017-01-13,0.0
s5639,2015,2017-01-12,2.0
s5640,2017,2017-01-10,0.0
s5641,2017,2017-01-10,0.0
s5642,2016,2017-01-07,1.0
s5643,2017,2017-01-06,0.0
s5644,2013,2017-01-06,4.0
s5645,2016,2017-01-05,1.0
s5646,2016,2017-01-04,1.0
s5647,2017,2017-01-03,0.0
s5648,2016,2017-01-01,1.0
s5649,2007,2017-01-01,10.0
s5650,2011,2017-01-01,6.0
s5651,1999,2017-01-01,18.0
s5652,2016,2017-01-01,1.0
s5653,2016,2016-12-31,0.0
s5654,2016,2016-12-30,0.0
s5655,2016,2016-12-27,0.0
s5656,2016,2016-12-27,0.0
s5657,2016,2016-12-23,0.0
s5658,2016,2016-12-23,0.0
s5659,2018,2016-12-23,-2.0
s5660,2016,2016-12-20,0.0
s5661,2016,2016-12-20,0.0
s5662,2016,2016-12-16,0.0
s5663,2016,2016-12-16,0.0
s5664,2016,2016-12-16,0.0
s5665,2015,2016-12-15,1.0
s5666,2012,2016-12-15,4.0
s5667,2015,2016-12-15,1.0
s5668,2012,2016-12-15,4.0
s5669,2012,2016-12-15,4.0
s5670,2011,2016-12-15,5.0
s5671,2016,2016-12-15,0.0
s5672,2012,2016-12-15,4.0
s5673,2001,2016-12-15,15.0
s5674,2012,2016-12-15,4.0
s5675,2012,2016-12-15,4.0
s5676,2012,2016-12-15,4.0
s5677,2016,2016-12-15,0.0
s5678,2017,2016-12-13,-1.0
s5679,2016,2016-12-12,0.0
s5680,2016,2016-12-11,0.0
s5681,2016,2016-12-09,0.0
s5682,2015,2016-12-09,1.0
s5683,2016,2016-12-09,0.0
s5684,2016,2016-12-09,0.0
s5685,2016,2016-12-08,0.0
s5686,2016,2016-12-08,0.0
s5687,2015,2016-12-08,1.0
s5688,2016,2016-12-06,0.0
s5689,2016,2016-12-06,0.0
s5690,2016,2016-12-06,0.0
s5691,2016,2016-12-05,0.0
s5692,2016,2016-12-04,0.0
s5693,2016,2016-12-03,0.0
s5694,2016,2016-12-02,0.0
s5695,2016,2016-12-02,0.0
s5696,2016,2016-12-01,0.0
s5697,2014,2016-12-01,2.0
s5698,2013,2016-12-01,3.0
s5699,2015,2016-12-01,1.0
s5700,2016,2016-12-01,0.0
s5701,2015,2016-12-01,1.0
s5702,2015,2016-12-01,1.0
s5703,2016,2016-12-01,0.0
s5704,2016,2016-12-01,0.0
s5705,1979,2016-12-01,37.0
s5706,2016,2016-12-01,0.0
s5707,2016,2016-11-25,0.0
s5708,2016,2016-11-25,0.0
s5709,2016,2016-11-25,0.0
s5710,2016,2016-11-22,0.0
s5711,2012,2016-11-22,4.0
s5712,2016,2016-11-21,0.0
s5713,2012,2016-11-19,4.0
s5714,2016,2016-11-18,0.0
s5715,2016,2016-11-18,0.0
s5716,2016,2016-11-18,0.0
s5717,2016,2016-11-17,0.0
s5718,2016,2016-11-15,0.0
s5719,2012,2016-11-15,4.0
s5720,2016,2016-11-11,0.0
s5721,2009,2016-11-10,7.0
s5722,2016,2016-11-10,0.0
s5723,2015,2016-11-09,1.0
s5724,2016,2016-11-09,0.0
s5725,2016,2016-11-04,0.0
s5726,2016,2016-11-04,0.0
s5727,2015,2016-11-01,1.0
s5728,2011,2016-11-01,5.0
s5729,2013,2016-11-01,3.0
s5730,2013,2016-11-01,3.0
s5731,2013,2016-11-01,3.0
s5732,2012,2016-11-01,4.0
s5733,2012,2016-11-01,4.0
s5734,2016,2016-11-01,0.0
s5735,2016,2016-11-01,0.0
s5736,2015,2016-11-01,1.0
s5737,2016,2016-10-29,0.0
s5738,2016,2016-10-28,0.0
s5739,2016,2016-10-28,0.0
s5740,2016,2016-10-28,0.0
s5741,2016,2016-10-28,0.0
s5742,2016,2016-10-28,0.0
s5743,2016,2016-10-28,0.0
s5744,2016,2016-10-27,0.0
s5745,2016,2016-10-21,0.0
s5746,2016,2016-10-21,0.0
s5747,2016,2016-10-15,0.0
s5748,2012,2016-10-15,4.0
s5749,2008,2016-10-15,8.0
s5750,2010,2016-10-15,6.0
s5751,2015,2016-10-15,1.0
s5752,2006,2016-10-15,10.0
s5753,2015,2016-10-15,1.0
s5754,2008,2016-10-15,8.0
s5755,2016,2016-10-14,0.0
s5756,2016,2016-10-13,0.0
s5757,2016,2016-10-12,0.0
s5758,2016,2016-10-07,0.0
s5759,2016,2016-10-07,0.0
s5760,2016,2016-10-07,0.0
s5761,2016,2016-10-07,0.0
s5762,2016,2016-10-04,0.0
s5763,2015,2016-10-01,1.0
s5764,2015,2016-10-01,1.0
s5765,2016,2016-10-01,0.0
s5766,2015,2016-10-01,1.0
s5767,2014,2016-10-01,2.0
s5768,2010,2016-10-01,6.0
s5769,2014,2016-10-01,2.0
s5770,2012,2016-10-01,4.0
s5771,2016,2016-10-01,0.0
s5772,2015,2016-10-01,1.0
s5773,2015,2016-10-01,1.0
s5774,2016,2016-10-01,0.0
s5775,2015,2016-10-01,1.0
s5776,2016,2016-10-01,0.0
s5777,2016,2016-10-01,0.0
s5778,2015,2016-10-01,1.0
s5779,2015,2016-10-01,1.0
s5780,2016,2016-10-01,0.0
s5781,2013,2016-10-01,3.0
s5782,2015,2016-10-01,1.0
s5783,2016,2016-09-30,0.0
s5784,2016,2016-09-23,0.0
s5785,2016,2016-09-23,0.0
s5786,2016,2016-09-23,0.0
s5787,2016,2016-09-19,0.0
s5788,2016,2016-09-19,0.0
s5789,2016,2016-09-19,0.0
s5790,2016,2016-09-19,0.0
s5791,2016,2016-09-19,0.0
s5792,2016,2016-09-19,0.0
s5793,2016,2016-09-16,0.0
s5794,2016,2016-09-16,0.0
s5795,2010,2016-09-16,6.0
s5796,2016,2016-09-16,0.0
s5797,2012,2016-09-15,4.0
s5798,2016,2016-09-13,0.0
s5799,2016,2016-09-09,0.0
s5800,2016,2016-09-02,0.0
s5801,2016,2016-09-02,0.0
s5802,2015,2016-09-01,1.0
s5803,2008,2016-09-01,8.0
s5804,2011,2016-09-01,5.0
s5805,2016,2016-09-01,0.0
s5806,2010,2016-09-01,6.0
s5807,2015,2016-09-01,1.0
s5808,2016,2016-08-26,0.0
s5809,2016,2016-08-26,0.0
s5810,2016,2016-08-26,0.0
s5811,2016,2016-08-19,0.0
s5812,2001,2016-08-15,15.0
s5813,2015,2016-08-15,1.0
s5814,2015,2016-08-15,1.0
s5815,2010,2016-08-15,6.0
s5816,2005,2016-08-11,11.0
s5817,2009,2016-08-11,7.0
s5818,2012,2016-08-11,4.0
s5819,2014,2016-08-11,2.0
s5820,2016,2016-08-05,0.0
s5821,2011,2016-08-02,5.0
s5822,1994,2016-08-01,22.0
s5823,2005,2016-08-01,11.0
s5824,2008,2016-08-01,8.0
s5825,2008,2016-08-01,8.0
s5826,2016,2016-08-01,0.0
s5827,2008,2016-08-01,8.0
s5828,2016,2016-07-29,0.0
s5829,2016,2016-07-29,0.0
s5830,2016,2016-07-24,0.0
s5831,2016,2016-07-15,0.0
s5832,2016,2016-07-15,0.0
s5833,2015,2016-07-14,1.0
s5834,2016,2016-07-06,0.0
s5835,2016,2016-07-04,0.0
s5836,2016,2016-07-01,0.0
s5837,2016,2016-07-01,0.0
s5838,2015,2016-07-01,1.0
s5839,2016,2016-06-24,0.0
s5840,2016,2016-06-24,0.0
s5841,2016,2016-06-24,0.0
s5842,2015,2016-06-18,1.0
s5843,2016,2016-06-03,0.0
s5844,2016,2016-06-02,0.0
s5845,2016,2016-06-01,0.0
s5846,2016,2016-06-01,0.0
s5847,2016,2016-05-27,0.0
s5848,2016,2016-05-06,0.0
s5849,2016,2016-04-29,0.0
s5850,2016,2016-04-29,0.0
s5851,2016,2016-04-22,0.0
s5852,2016,2016-04-15,0.0
s5853,2016,2016-04-08,0.0
s5854,2015,2016-04-01,1.0
s5855,2007,2016-04-01,9.0
s5856,2012,2016-04-01,4.0
s5857,2016,2016-04-01,0.0
s5858,2016,2016-03-25,0.0
s5859,2015,2016-03-18,1.0
s5860,2016,2016-03-18,0.0
s5861,2016,2016-03-18,0.0
s5862,2016,2016-03-18,0.0
s5863,2016,2016-03-11,0.0
s5864,2014,2016-03-01,2.0
s5865,2016,2016-02-26,0.0
s5866,2015,2016-02-24,1.0
s5867,2016,2016-02-19,0.0
s5868,2016,2016-02-05,0.0
s5869,2016,2016-02-05,0.0
s5870,2016,2016-02-05,0.0
s5871,2012,2016-02-01,4.0
s5872,2016,2016-01-23,0.0
s5873,2016,2016-01-22,0.0
s5874,2008,2016-01-15,8.0
s5875,2010,2016-01-15,6.0
s5876,2016,2016-01-08,0.0
s5877,2015,2015-12-26,0.0
s5878,2014,2015-12-25,1.0
s5879,2015,2015-12-18,0.0
s5880,2015,2015-12-11,0.0
s5881,2015,2015-12-09,0.0
s5882,2015,2015-12-04,0.0
s5883,2015,2015-12-01,0.0
s5884,2015,2015-11-18,0.0
s5885,2015,2015-11-13,0.0
s5886,2015,2015-11-13,0.0
s5887,2015,2015-10-27,0.0
s5888,2015,2015-10-25,0.0
s5889,2015,2015-10-23,0.0
s5890,2015,2015-10-22,0.0
s5891,2015,2015-10-16,0.0
s5892,2015,2015-10-16,0.0
s5893,2015,2015-10-16,0.0
s5894,2015,2015-10-09,0.0
s5895,2015,2015-10-02,0.0
s5896,2014,2015-10-01,1.0
s5897,2015,2015-09-18,0.0
s5898,2014,2015-09-15,1.0
s5899,2015,2015-09-08,0.0
s5900,2015,2015-08-14,0.0
s5901,2015,2015-07-31,0.0
s5902,2015,2015-07-17,0.0
s5903,2015,2015-07-15,0.0
s5904,2014,2015-07-14,1.0
s5905,2015,2015-07-10,0.0
s5906,2015,2015-06-29,0.0
s5907,2015,2015-06-26,0.0
s5908,2015,2015-06-23,0.0
s5909,1992,2015-06-15,23.0
s5910,2014,2015-06-01,1.0
s5911,2015,2015-05-29,0.0
s5912,2015,2015-05-22,0.0
s5913,2015,2015-05-22,0.0
s5914,2015,2015-04-17,0.0
s5915,2011,2015-03-15,4.0
s5916,2015,2015-03-06,0.0
s5917,2015,2015-03-06,0.0
s5918,2015,2015-02-27,0.0
s5919,2015,2015-02-13,0.0
s5920,2015,2015-01-23,0.0
s5921,2014,2014-12-19,0.0
s5922,2014,2014-12-05,0.0
s5923,2014,2014-11-21,0.0
s5924,1998,2014-11-19,16.0
s5925,2014,2014-11-14,0.0
s5926,2014,2014-11-07,0.0
s5927,2014,2014-10-24,0.0
s5928,2014,2014-10-21,0.0
s5929,2014,2014-10-10,0.0
s5930,2014,2014-09-26,0.0
s5931,2014,2014-08-15,0.0
s5932,2014,2014-07-11,0.0
s5933,2013,2014-04-15,1.0
s5934,2013,2014-02-01,1.0
s5935,2014,2014-01-24,0.0
s5936,2013,2014-01-17,1.0
s5937,2013,2013-12-29,0.0
s5938,2013,2013-12-12,0.0
s5939,2013,2013-11-01,0.0
s5940,2007,2013-09-01,6.0
s5941,2013,2013-08-02,0.0
s5942,2011,2012-02-21,1.0
s5943,1988,2011-10-01,23.0
s5944,1986,2011-10-01,25.0
s5945,1986,2011-10-01,25.0
s5946,1990,2011-10-01,21.0
s5947,1988,2011-10-01,23.0
s5948,1987,2011-10-01,24.0
s5949,1989,2011-10-01,22.0
s5950,1988,2011-10-01,23.0
s5951,1991,2011-10-01,20.0
s5952,1990,2011-10-01,21.0
s5953,1991,2011-10-01,20.0
s5954,2000,2011-09-27,11.0
s5955,2010,2011-05-17,1.0
s5956,2009,2009-11-18,0.0
s5957,2007,2009-05-05,2.0
s5958,2006,2008-01-01,2.0
s5959,2009,2017-11-16,8.0
s5960,2008,2020-01-01,12.0
s5961,1997,2019-11-01,22.0
s5962,2019,2019-04-01,0.0
s5963,2008,2017-12-15,9.0
s5964,2014,2019-09-01,5.0
s5965,2018,2019-03-20,1.0
s5966,2018,2018-10-10,0.0
s5967,2019,2019-03-29,0.0
s5968,2017,2018-05-16,1.0
s5969,2018,2018-09-15,0.0
s5970,2017,2018-09-15,1.0
s5971,2017,2018-09-15,1.0
s5972,2015,2016-06-30,1.0
s5973,2020,2020-02-05,0.0
s5974,2018,2019-04-10,1.0
s5975,2016,2019-03-30,3.0
s5976,2017,2018-03-27,1.0
s5977,2010,2017-03-10,7.0
s5978,2005,2018-02-01,13.0
s5979,2013,2017-01-17,4.0
s5980,2014,2017-07-01,3.0
s5981,2017,2017-07-07,0.0
s5982,2008,2019-06-01,11.0
s5983,2018,2018-07-06,0.0
s5984,2016,2018-03-20,2.0
s5985,2017,2019-11-01,2.0
s5986,2017,2019-03-14,2.0
s5987,2014,2017-05-22,3.0
s5988,2015,2016-08-13,1.0
s5989,2014,2019-01-13,5.0
s5990,2017,2017-01-26,0.0
s5991,2010,2019-04-03,9.0
s5992,2018,2018-10-27,0.0
s5993,2006,2019-11-01,13.0
s5994,2009,2021-01-01,12.0
s5995,2019,2020-08-23,1.0
s5996,2018,2019-07-26,1.0
s5997,2013,2018-09-22,5.0
s5998,2015,2017-04-28,2.0
s5999,2018,2018-12-20,0.0
s6000,2016,2019-06-28,3.0
s6001,2013,2019-04-16,6.0
s6002,2018,2018-12-01,0.0
s6003,2016,2018-03-01,2.0
s6004,2017,2018-04-07,1.0
s6005,2018,2018-05-01,0.0
s6006,2017,2018-05-01,1.0
s6007,2000,2020-09-30,20.0
s6008,2003,2019-12-31,16.0
s6009,2015,2017-08-28,2.0
s6010,2016,2019-01-05,3.0
s6011,2018,2019-06-15,1.0
s6012,2016,2019-04-18,3.0
s6013,2011,2021-01-01,10.0
s6014,1989,2019-10-01,30.0
s6015,2017,2018-02-01,1.0
s6016,2015,2016-05-05,1.0
s6017,2017,2019-01-05,2.0
s6018,2014,2017-03-16,3.0
s6019,2004,2020-12-01,16.0
s6020,2011,2019-06-01,8.0
s6021,2012,2018-09-28,6.0
s6022,2017,2018-02-08,1.0
s6023,2014,2017-11-01,3.0
s6024,2017,2019-09-01,2.0
s6025,2019,2019-07-30,0.0
s6026,2018,2019-05-15,1.0
s6027,2016,2017-03-01,1.0
s6028,2017,2020-02-14,3.0
s6029,2016,2018-04-01,2.0
s6030,2016,2018-01-15,2.0
s6031,1977,2020-07-01,43.0
s6032,1971,2020-11-01,49.0
s6033,1993,2018-04-01,25.0
s6034,2015,2016-10-16,1.0
s6035,2016,2019-12-15,3.0
s6036,2016,2017-11-15,1.0
s6037,2012,2018-07-15,6.0
s6038,2013,2017-01-01,4.0
s6039,2017,2017-12-25,0.0
s6040,2013,2020-02-21,7.0
s6041,2019,2019-09-17,0.0
s6042,2011,2019-11-04,8.0
s6043,2016,2017-05-01,1.0
s6044,2018,2018-08-27,0.0
s6045,2010,2019-03-12,9.0
s6046,2012,2019-04-25,7.0
s6047,2014,2018-07-22,4.0
s6048,2014,2017-04-28,3.0
s6049,2017,2018-06-12,1.0
s6050,1998,2019-12-01,21.0
s6051,2015,2016-09-01,1.0
s6052,2015,2017-04-15,2.0
s6053,2013,2019-06-06,6.0
s6054,2011,2020-08-28,9.0
s6055,2011,2013-11-01,2.0
s6056,2016,2017-10-15,1.0
s6057,2011,2019-03-16,8.0
s6058,2009,2018-01-16,9.0
s6059,2015,2017-08-01,2.0
s6060,2015,2019-10-25,4.0
s6061,1996,2020-12-01,24.0
s6062,2012,2020-07-01,8.0
s6063,2002,2020-07-01,18.0
s6064,2008,2018-11-01,10.0
s6065,2017,2018-02-19,1.0
s6066,2018,2018-09-25,0.0
s6067,2013,,
s6068,2015,2017-12-15,2.0
s6069,2019,2020-10-01,1.0
s6070,2018,2019-03-20,1.0
s6071,2011,2018-04-04,7.0
s6072,2017,2018-05-15,1.0
s6073,2013,2018-01-01,5.0
s6074,2011,2019-12-31,8.0
s6075,2010,2017-10-22,7.0
s6076,2010,2018-01-01,8.0
s6077,2015,2017-05-01,2.0
s6078,2012,2019-04-19,7.0
s6079,2016,2018-05-01,2.0
s6080,2017,,
s6081,2012,2016-02-18,4.0
s6082,2002,2019-02-01,17.0
s6083,2015,2016-08-25,1.0
s6084,2016,2017-06-03,1.0
s6085,2015,2019-04-01,4.0
s6086,2007,2019-01-01,12.0
s6087,2012,2020-06-01,8.0
s6088,2010,2018-09-29,8.0
s6089,2018,2020-08-01,2.0
s6090,2018,2018-09-30,0.0
s6091,2014,2020-06-12,6.0
s6092,2013,2019-11-20,6.0
s6093,2017,2019-12-31,2.0
s6094,2018,2018-08-15,0.0
s6095,2013,2016-04-28,3.0
s6096,2012,2019-05-27,7.0
s6097,2018,2018-12-30,0.0
s6098,2008,2020-08-13,12.0
s6099,2012,2018-03-07,6.0
s6100,2018,2019-01-31,1.0
s6101,2017,2019-07-12,2.0
s6102,2010,2017-08-14,7.0
s6103,2015,2017-04-15,2.0
s6104,2006,2019-12-31,13.0
s6105,2012,2018-03-01,6.0
s6106,2014,2019-07-12,5.0
s6107,2015,2017-10-15,2.0
s6108,2004,2018-03-01,14.0
s6109,2017,2019-08-05,2.0
s6110,2016,2017-07-01,1.0
s6111,2018,2018-08-18,0.0
s6112,1974,2019-07-01,45.0
s6113,2017,2018-01-09,1.0
s6114,2018,2018-03-06,0.0
s6115,2016,2017-08-10,1.0
s6116,2018,2019-03-18,1.0
s6117,1989,2020-06-01,31.0
s6118,2019,2019-07-30,0.0
s6119,2016,2017-08-01,1.0
s6120,2018,2019-02-02,1.0
s6121,2006,2018-07-03,12.0
s6122,2018,2019-05-15,1.0
s6123,2016,2019-02-15,3.0
s6124,2001,2019-10-01,18.0
s6125,2013,2019-10-01,6.0
s6126,2014,2020-01-01,6.0
s6127,2014,2020-05-25,6.0
s6128,2017,2018-01-01,1.0
s6129,2019,2020-03-03,1.0
s6130,2015,2017-06-20,2.0
s6131,1977,2019-12-31,42.0
s6132,2011,2019-04-26,8.0
s6133,2014,2019-09-15,5.0
s6134,2016,2017-06-23,1.0
s6135,2017,2020-01-31,3.0
s6136,1999,2020-01-01,21.0
s6137,2017,2018-12-16,1.0
s6138,2017,2017-05-30,0.0
s6139,2017,2017-04-19,0.0
s6140,2018,2019-05-02,1.0
s6141,2018,2019-05-01,1.0
s6142,2019,2019-07-30,0.0
s6143,2014,2019-10-23,5.0
s6144,1998,2019-11-01,21.0
s6145,2016,2019-04-27,3.0
s6146,2018,2019-04-01,1.0
s6147,2015,2016-04-05,1.0
s6148,2000,2019-09-01,19.0
s6149,2019,2019-09-13,0.0
s6150,2015,2018-07-26,3.0
s6151,2013,2017-01-01,4.0
s6152,1986,2018-04-01,32.0
s6153,1991,2018-04-01,27.0
s6154,1999,2018-04-01,19.0
s6155,2000,2018-04-01,18.0
s6156,2012,2019-04-26,7.0
s6157,2012,2017-01-01,5.0
s6158,2018,2019-03-01,1.0
s6159,2014,2019-06-20,5.0
s6160,2017,2017-08-01,0.0
s6161,2017,2019-02-15,2.0
s6162,2018,2019-09-17,1.0
s6163,2015,2018-12-30,3.0
s6164,2001,2020-09-05,19.0
s6165,2003,2019-11-01,16.0
s6166,2015,2017-03-14,2.0
s6167,2018,2018-12-15,0.0
s6168,2018,2018-05-01,0.0
s6169,2013,2017-10-15,4.0
s6170,2016,2017-08-01,1.0
s6171,2016,2017-03-21,1.0
s6172,2018,2019-01-29,1.0
s6173,2017,2019-05-09,2.0
s6174,2018,2019-06-18,1.0
s6175,2018,,
s6176,2018,2019-04-14,1.0
s6177,2007,2019-12-31,12.0
s6178,2012,,
s6179,2017,2019-11-01,2.0
s6180,2016,2016-08-01,0.0
s6181,2011,2019-03-09,8.0
s6182,2015,2017-10-01,2.0
s6183,2015,2017-02-15,2.0
s6184,2018,2019-08-01,1.0
s6185,2011,2018-09-15,7.0
s6186,2011,2019-04-01,8.0
s6187,2011,2020-01-01,9.0
s6188,2014,2018-09-16,4.0
s6189,1997,2020-01-01,23.0
s6190,2019,2019-10-25,0.0
s6191,2016,2018-02-15,2.0
s6192,2016,2016-12-14,0.0
s6193,2018,2018-12-27,0.0
s6194,2012,2018-09-05,6.0
s6195,2016,2017-12-01,1.0
s6196,2014,2016-05-15,2.0
s6197,2016,2018-08-19,2.0
s6198,1994,2019-01-19,25.0
s6199,2016,2017-08-01,1.0
s6200,2014,2017-09-08,3.0
s6201,2018,2018-12-25,0.0
s6202,2017,2018-12-28,1.0
s6203,2016,2019-04-12,3.0
s6204,2013,2018-06-07,5.0
s6205,2005,2018-04-30,13.0
s6206,2006,2019-01-01,13.0
s6207,2016,2018-03-01,2.0
s6208,2016,2017-01-05,1.0
s6209,2014,2017-03-30,3.0
s6210,2019,2019-04-05,0.0
s6211,2015,2018-12-25,3.0
s6212,1995,2019-10-01,24.0
s6213,2003,2019-10-01,16.0
s6214,2014,,
s6215,2017,2018-03-11,1.0
s6216,2016,2017-08-21,1.0
s6217,2013,2017-04-01,4.0
s6218,2006,2018-01-01,12.0
s6219,2019,2020-03-26,1.0
s6220,2016,2017-04-01,1.0
s6221,1995,2018-04-01,23.0
s6222,2001,2018-04-01,17.0
s6223,2004,2018-04-01,14.0
s6224,2017,2018-03-01,1.0
s6225,2015,2017-03-10,2.0
s6226,2017,2019-04-12,2.0
s6227,2015,2016-04-15,1.0
s6228,2010,2018-07-25,8.0
s6229,2016,2018-06-04,2.0
s6230,2002,2018-09-14,16.0
s6231,2009,2018-09-05,9.0
s6232,2015,2018-09-01,3.0
s6233,2009,2019-12-31,10.0
s6234,2017,2017-08-15,0.0
s6235,2013,2017-10-01,4.0
s6236,2010,2017-10-01,7.0
s6237,2015,2017-10-01,2.0
s6238,2015,2017-10-01,2.0
s6239,2016,2017-10-01,1.0
s6240,2010,2017-10-01,7.0
s6241,2011,2017-10-01,6.0
s6242,2016,2017-10-01,1.0
s6243,2012,2017-10-01,5.0
s6244,2017,2017-10-01,0.0
s6245,2015,2018-07-26,3.0
s6246,2013,2018-08-19,5.0
s6247,1995,2018-04-01,23.0
s6248,1998,2018-11-01,20.0
s6249,1992,2020-10-01,28.0
s6250,2016,2017-12-31,1.0
s6251,2017,2018-02-20,1.0
s6252,2018,2019-05-09,1.0
s6253,2015,2015-12-31,0.0
s6254,2016,2016-08-01,0.0
s6255,1972,2019-12-31,47.0
s6256,1982,2019-12-31,37.0
s6257,2015,2017-02-28,2.0
s6258,2016,2019-11-20,3.0
s6259,2018,2018-08-29,0.0
s6260,2013,2017-03-01,4.0
s6261,1997,2018-08-01,21.0
s6262,2013,2017-03-01,4.0
s6263,2010,2019-02-01,9.0
s6264,2015,2017-05-22,2.0
s6265,2016,2016-09-19,0.0
s6266,2016,2019-04-23,3.0
s6267,1996,2019-11-20,23.0
s6268,1992,2019-11-20,27.0
s6269,2008,2018-12-08,10.0
s6270,2016,2019-04-18,3.0
s6271,2007,2019-01-12,12.0
s6272,2008,2019-03-05,11.0
s6273,2016,2018-02-01,2.0
s6274,2015,2017-08-25,2.0
s6275,2017,2018-04-05,1.0
s6276,2015,2018-09-14,3.0
s6277,2010,2017-05-19,7.0
s6278,2016,2017-11-01,1.0
s6279,2015,2016-08-15,1.0
s6280,2016,,
s6281,2016,2017-08-01,1.0
s6282,2016,2018-09-30,2.0
s6283,2019,2019-06-08,0.0
s6284,2004,2018-03-06,14.0
s6285,1978,2018-10-03,40.0
s6286,2012,2017-03-10,5.0
s6287,2019,2019-06-08,0.0
s6288,2014,2019-06-06,5.0
